token	model	status	DS	success	RC_pct	penalty	termination	term_frame	detail	frames	warmup	off_route_pct	coll_vehicle	coll_ped	coll_layout	red_light	comfort	route_completion	epdms	no_at_fault_collisions	drivable_area_compliance	driving_direction_compliance	traffic_light_compliance	time_to_collision_within_bound	lane_keeping	history_comfort	extended_comfort	ego_progress	collision_count	avg_speed
3b910accfc12560a	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	130	goal region entered	131	20	0.0	0	0	0	0	0.2	58.619	0.7624	1.0	1.0	1.0	1.0	1.0	0.2703	0.6577	0.1712	1.0	0.0	4.4894
3d324bda0cec57ab	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	222	goal region entered	223	20	0.0	0	0	0	0	0.0	100.6253	0.7467	1.0	1.0	1.0	1.0	1.0	0.5517	0.6798	0.2956	1.0	0.0	4.5386
3d324bda0cec57ab	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	232	goal region entered	233	20	0.0	0	0	0	0	0.0	100.5132	0.7443	1.0	1.0	1.0	1.0	0.9906	0.6009	0.6432	0.2864	1.0	0.0	4.339
3d3804a50285560e	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	361	goal region entered	362	20	0.0	0	0	0	0	0.1176	215.237	0.6559	1.0	1.0	1.0	1.0	1.0	0.2807	0.6257	0.2339	1.0	0.0	5.978
3d3804a50285560e	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	334	goal region entered	335	20	0.0	0	0	0	0	0.0667	215.4619	0.6553	1.0	1.0	1.0	1.0	1.0	0.2984	0.6095	0.2603	1.0	0.0	6.4665
4211afd0df14524c	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	220	goal region entered	221	20	0.0	0	0	0	0	0.4	137.6485	0.8236	1.0	1.0	1.0	1.0	1.0	0.592	0.6716	0.3831	1.0	0.0	6.2284
4211afd0df14524c	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	221	goal region entered	222	20	0.0	0	0	0	0	0.4	137.7722	0.807	1.0	1.0	1.0	1.0	1.0	0.4752	0.6881	0.3663	1.0	0.0	6.206
42a20478abeb54d5	drivor_action_best_before	scored	36.26	0	38.03	0.953329	off_drivable	102	off drivable for 0.5 s through frame 102	103	20	4.667	0	0	0	0	0.0	51.6026	0.6124	1.0	0.9398	1.0	1.0	1.0	0.6386	0.5422	0.2289	0.3047	0.0	5.0757
42a20478abeb54d5	drivor_action_best_after	scored	27.571	0	30.33	0.909014	off_drivable	83	off drivable for 0.5 s through frame 83	84	20	9.099	0	0	0	0	0.0	40.6198	0.5944	1.0	0.9219	1.0	1.0	1.0	0.625	0.5625	0.1562	0.2189	0.0	4.9163
42af8e33480d53b3	drivor_action_best_before	scored	9.867	0	12.61	0.782499	off_drivable	39	off drivable for 0.5 s through frame 39	40	20	21.75	0	0	0	0	0.0	22.477	0.6438	1.0	0.75	1.0	1.0	1.0	1.0	0.55	0.2	0.0759	0.0	5.7008
42af8e33480d53b3	drivor_action_best_after	scored	9.841	0	12.61	0.780496	off_drivable	39	off drivable for 0.5 s through frame 39	40	20	21.95	0	0	0	0	0.0	22.4926	0.6438	1.0	0.75	1.0	1.0	1.0	1.0	0.55	0.2	0.0759	0.0	5.7047
440a60430f4655de	drivor_action_best_before	scored	15.838	0	15.84	1.0	contact_not_at_fault	48	vru with 3699718927a85133	49	20	0.0	0	0	0	0	0.0	30.4239	0.7363	1.0	1.0	1.0	1.0	0.8621	1.0	0.6552	0.1724	0.0868	1.0	6.3347
440a60430f4655de	drivor_action_best_after	scored	15.838	0	15.84	1.0	contact_not_at_fault	49	vru with 3699718927a85133	50	20	0.0	0	0	0	0	0.0	31.2911	0.7474	1.0	1.0	1.0	1.0	0.9	1.0	0.6667	0.1667	0.0868	1.0	6.3814
442b2cf63c6f570a	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	212	goal region entered	213	20	0.0	0	0	0	0	0.0	110.3692	0.7462	1.0	1.0	1.0	1.0	1.0	0.2798	0.6425	0.2124	1.0	0.0	5.202
442b2cf63c6f570a	drivor_action_best_after	scored	57.382	0	59.36	0.966606	off_drivable	143	off drivable for 0.5 s through frame 143	144	20	3.339	0	0	0	0	0.0	67.1368	0.7101	1.0	0.9597	1.0	1.0	1.0	0.4597	0.629	0.25	0.557	0.0	4.6923
4528c271d89c53e1	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	267	goal region entered after a lane change at frame 186	268	20	0.0	0	0	0	0	0.1667	88.8889	0.6644	1.0	1.0	1.0	1.0	1.0	0.25	0.6976	0.1855	1.0	0.0	3.3387
4528c271d89c53e1	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	267	goal region entered after a lane change at frame 171	268	20	0.0	0	0	0	0	0.4167	88.8783	0.6841	1.0	1.0	1.0	1.0	1.0	0.3669	0.7298	0.2137	1.0	0.0	3.3384
467879c3d37054f5	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	210	goal region entered	211	20	0.0	0	0	0	0	0.2222	175.1027	0.8498	1.0	1.0	1.0	1.0	1.0	0.7225	0.7592	0.3613	1.0	0.0	8.3318
467879c3d37054f5	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	216	goal region entered	217	20	0.0	0	0	0	0	0.2222	175.1065	0.8426	1.0	1.0	1.0	1.0	1.0	0.7563	0.7208	0.3299	1.0	0.0	8.1016
4874da28248a5026	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	264	goal region entered	265	20	0.0	0	0	0	0	0.0	134.9926	0.7396	1.0	1.0	1.0	1.0	1.0	0.4612	0.6122	0.2857	1.0	0.0	5.0941
4874da28248a5026	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	250	goal region entered	251	20	0.0	0	0	0	0	0.2727	134.5531	0.7404	1.0	1.0	1.0	1.0	1.0	0.5022	0.5758	0.2554	1.0	0.0	5.3607
48f603e3b4335b74	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	154	goal region entered	155	20	0.0	0	0	0	0	0.3333	58.2677	0.8333	1.0	1.0	1.0	1.0	1.0	0.7111	0.7333	0.2222	1.0	0.0	3.7713
48f603e3b4335b74	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	142	goal region entered	143	20	0.0	0	0	0	0	0.3333	57.8711	0.843	1.0	1.0	1.0	1.0	0.9919	0.6992	0.748	0.3171	1.0	0.0	4.06
49a0d29c7058501c	drivor_action_best_before	scored	4.661	0	4.66	1.0	contact_not_at_fault	19	rear_end with navsafe_mainline_vehicle	20	8	0.0	0	0	0	0	0.0	5.3657	0.7812	1.0	1.0	1.0	1.0	0.5	1.0	0.9167	0.5833	0.0293	1.0	2.7718
49a0d29c7058501c	drivor_action_best_after	scored	4.661	0	4.66	1.0	contact_not_at_fault	19	rear_end with navsafe_mainline_vehicle	20	8	0.0	0	0	0	0	0.0	5.3669	0.7812	1.0	1.0	1.0	1.0	0.5	1.0	0.9167	0.5833	0.0293	1.0	2.7724
4bb2fc18f5ee5dcb	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	264	goal region entered	265	20	0.0	0	0	0	0	0.1667	116.4978	0.7554	1.0	1.0	1.0	1.0	1.0	0.4776	0.6735	0.2082	1.0	0.0	4.3992
4bb2fc18f5ee5dcb	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	266	goal region entered	267	20	0.0	0	0	0	0	0.0833	116.7376	0.7495	1.0	1.0	1.0	1.0	1.0	0.3684	0.7126	0.2308	1.0	0.0	4.3752
4c23b72459a55ad0	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	223	goal region entered	224	20	0.0	0	0	0	0	0.5	77.8867	0.7473	1.0	1.0	1.0	1.0	1.0	0.2304	0.8137	0.3971	1.0	0.0	3.4936
4c23b72459a55ad0	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	214	goal region entered	215	20	0.0	0	0	0	0	0.2222	78.3624	0.8225	1.0	1.0	1.0	1.0	1.0	0.7949	0.7795	0.3179	1.0	0.0	3.662
4d6456183bd056bc	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	177	goal region entered	178	20	0.0	0	0	0	0	0.2857	93.3393	0.8582	1.0	1.0	1.0	1.0	1.0	1.0	0.5949	0.2911	1.0	0.0	5.2564
4d6456183bd056bc	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	187	goal region entered	188	20	0.0	0	0	0	0	0.375	92.9777	0.846	1.0	1.0	1.0	1.0	1.0	0.881	0.6726	0.3036	1.0	0.0	4.9576
4ee177f621f259da	drivor_action_best_before	scored	96.717	0	96.94	0.997719	off_drivable	455	off drivable for 0.5 s through frame 455	456	20	0.228	0	0	0	0	0.381	184.6456	0.6846	1.0	0.9885	1.0	1.0	1.0	0.2523	0.7569	0.3188	0.9603	0.0	4.071
4ee177f621f259da	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	471	goal region entered	472	20	0.0	0	0	0	0	0.2727	188.5019	0.691	1.0	1.0	1.0	1.0	1.0	0.219	0.7345	0.3119	1.0	0.0	4.0147
4fff5f5a86be53d5	drivor_action_best_before	scored	10.418	0	11.85	0.879133	off_drivable	39	off drivable for 0.5 s through frame 39	40	8	12.087	0	0	0	0	0.0	22.1666	0.7015	1.0	0.8438	1.0	1.0	1.0	1.0	0.625	0.2188	0.0948	0.0	5.6563
4fff5f5a86be53d5	drivor_action_best_after	scored	10.393	0	11.85	0.877046	off_drivable	39	off drivable for 0.5 s through frame 39	40	8	12.295	0	0	0	0	0.0	22.2939	0.7015	1.0	0.8438	1.0	1.0	1.0	1.0	0.625	0.2188	0.0948	0.0	5.6882
51ce5f94f83f576f	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	273	goal region entered	274	20	0.0	0	0	0	0	0.4167	102.2418	0.7846	1.0	1.0	1.0	1.0	1.0	0.6732	0.7402	0.311	1.0	0.0	3.7374
51ce5f94f83f576f	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	249	goal region entered	250	20	0.0	0	0	0	0	0.5455	101.2629	0.8005	1.0	1.0	1.0	1.0	1.0	0.7913	0.787	0.3565	1.0	0.0	4.057
53571ab149005b43	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	432	goal region entered	433	20	0.0	0	0	0	0	0.2	223.8451	0.6406	1.0	1.0	1.0	1.0	0.9734	0.1792	0.6465	0.2276	1.0	0.0	5.2033
53571ab149005b43	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	451	goal region entered	452	20	0.0	0	0	0	0	0.0476	223.9173	0.6375	1.0	1.0	1.0	1.0	0.9722	0.1736	0.6412	0.2222	1.0	0.0	4.9862
53f49b4480de528c	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	324	goal region entered	325	20	0.0	0	0	0	0	0.4667	192.7995	0.773	1.0	1.0	1.0	1.0	1.0	0.7574	0.6984	0.3246	1.0	0.0	5.9334
53f49b4480de528c	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	311	goal region entered	312	20	0.0	0	0	0	0	0.2857	192.5661	0.8	1.0	1.0	1.0	1.0	1.0	0.9212	0.7226	0.3425	1.0	0.0	6.1732
54ae4b189e79541b	drivor_action_best_before	scored	8.003	0	13.34	0.6	contact_at_fault	48	front with navsafe_oncoming_vehicle	49	8	0.0	1	0	0	0	0.0	16.065	0.7333	0.9756	1.0	1.0	1.0	0.7317	1.0	0.7317	0.1951	0.102	1.0	3.3973
54ae4b189e79541b	drivor_action_best_after	scored	8.003	0	13.34	0.6	contact_at_fault	49	front with navsafe_oncoming_vehicle	50	8	0.0	1	0	0	0	0.0	15.851	0.7111	0.9762	1.0	1.0	1.0	0.7143	1.0	0.7143	0.1429	0.102	1.0	3.2866
56c64f7e47b15e0d	drivor_action_best_before	scored	73.067	0	73.63	0.992398	off_drivable	268	off drivable for 0.5 s through frame 268	269	20	0.76	0	0	0	0	0.3333	75.3596	0.8023	1.0	0.9799	1.0	1.0	1.0	0.8916	0.759	0.3133	0.7267	0.0	2.8101
56c64f7e47b15e0d	drivor_action_best_after	scored	80.978	0	81.85	0.989308	off_drivable	223	off drivable for 0.5 s through frame 223	224	20	1.069	0	0	0	0	0.1	71.7511	0.7961	1.0	0.9706	1.0	1.0	1.0	0.951	0.6961	0.2304	0.8115	0.0	3.2136
58d69daf413c5d5a	drivor_action_best_before	scored	24.584	0	40.97	0.6	contact_at_fault	58	front with 96f4221cfece50b8	59	20	0.0	1	0	0	0	1.0	18.4271	0.7457	0.9744	1.0	1.0	1.0	0.7179	1.0	0.7692	0.2564	0.3023	1.0	3.1928
58d69daf413c5d5a	drivor_action_best_after	scored	30.252	0	30.25	1.0	off_drivable	123	off drivable for 0.5 s through frame 123	124	20	0.0	0	0	0	0	0.2	15.1734	0.6213	1.0	0.9519	1.0	1.0	1.0	0.5769	0.7404	0.25	0.177	0.0	1.2568
58f3f43098985e77	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	254	goal region entered	255	20	0.0	0	0	0	0	0.6364	79.1837	0.7685	1.0	1.0	1.0	1.0	1.0	0.166	0.8596	0.4638	1.0	0.0	3.1229
58f3f43098985e77	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	258	goal region entered	259	20	0.0	0	0	0	0	0.9091	79.3766	0.7598	1.0	1.0	1.0	1.0	1.0	0.1506	0.8285	0.4017	1.0	0.0	3.0821
599c8b2bc9b252a7	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	179	goal region entered	180	20	0.0	0	0	0	0	0.375	131.8467	0.8616	1.0	1.0	1.0	1.0	1.0	1.0	0.7188	0.3563	1.0	0.0	7.3497
599c8b2bc9b252a7	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	173	goal region entered	174	20	0.0	0	0	0	0	0.5714	131.8747	0.8815	1.0	1.0	1.0	1.0	1.0	1.0	0.7532	0.3377	1.0	0.0	7.6048
5ac972b34e2e5614	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	150	goal region entered	151	20	0.0	0	0	0	0	0.1667	38.9593	0.8237	1.0	1.0	1.0	1.0	1.0	0.5267	0.7252	0.3893	1.0	0.0	2.6127
5ac972b34e2e5614	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	133	goal region entered	134	20	0.0	0	0	0	0	0.4	38.918	0.8104	1.0	1.0	1.0	1.0	1.0	0.5789	0.7281	0.2368	1.0	0.0	2.9411
5afcbc10159e5b87	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	234	goal region entered	235	20	0.0	0	0	0	0	0.4	68.5237	0.8151	1.0	1.0	1.0	1.0	1.0	0.6093	0.8186	0.386	1.0	0.0	2.9175
5afcbc10159e5b87	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	234	goal region entered	235	20	0.0	0	0	0	0	0.5	68.0852	0.8151	1.0	1.0	1.0	1.0	0.9953	0.6605	0.8	0.3721	1.0	0.0	2.8989
5bd2bc00e2d358e0	drivor_action_best_before	scored	98.125	0	100.0	0.981255	goal_reached	323	goal region entered	324	20	1.875	0	0	0	0	0.0	144.0171	0.7609	1.0	0.9803	1.0	1.0	1.0	0.8191	0.6809	0.2895	1.0	0.0	4.4457
5bd2bc00e2d358e0	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	319	goal region entered	320	20	0.0	0	0	0	0	0.1333	144.5816	0.7803	1.0	0.9967	1.0	1.0	1.0	0.93	0.67	0.3033	1.0	0.0	4.5189
5bd8cf3fa67a524f	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	391	goal region entered	392	20	0.0	0	0	0	0	0.2778	212.9884	0.689	1.0	1.0	1.0	1.0	1.0	0.1263	0.6882	0.2446	1.0	0.0	5.4534
5bd8cf3fa67a524f	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	391	goal region entered	392	20	0.0	0	0	0	0	0.3333	212.8884	0.6819	1.0	1.0	1.0	1.0	1.0	0.1263	0.6559	0.2177	1.0	0.0	5.4508
5c838efd36805c92	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	219	goal region entered	220	20	0.0	0	0	0	0	0.0	107.5437	0.7955	1.0	1.0	1.0	1.0	1.0	0.865	0.715	0.205	1.0	0.0	4.9295
5c838efd36805c92	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	218	goal region entered	219	20	0.0	0	0	0	0	0.1111	107.5185	0.8113	1.0	1.0	1.0	1.0	1.0	0.9899	0.6884	0.2261	1.0	0.0	4.9508
5d12ad55fdd858e1	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	320	goal region entered	321	8	0.0	0	0	0	0	0.3333	206.1097	0.7999	1.0	1.0	1.0	1.0	1.0	0.9904	0.6198	0.3259	1.0	0.0	6.453
5d12ad55fdd858e1	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	316	goal region entered	317	8	0.0	0	0	0	0	0.2	205.7713	0.8004	1.0	1.0	1.0	1.0	1.0	1.0	0.5955	0.3333	1.0	0.0	6.5238
61b3149306a3501a	drivor_action_best_before	scored	96.262	0	100.0	0.962618	off_drivable	163	off drivable for 0.5 s through frame 163	164	8	3.738	0	0	0	0	0.0	50.1143	0.7811	1.0	0.9679	1.0	1.0	1.0	0.5833	0.5897	0.2949	0.9894	0.0	3.0905
61b3149306a3501a	drivor_action_best_after	scored	96.148	0	100.0	0.961479	off_drivable	180	off drivable for 0.5 s through frame 180	181	8	3.852	0	0	0	0	0.0	50.9238	0.7795	1.0	0.9711	1.0	1.0	1.0	0.5145	0.6069	0.3179	0.9894	0.0	2.845
61bce03d2e4659b9	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	450	goal region entered	451	20	0.0	0	0	0	0	0.4286	127.7414	0.75	1.0	1.0	1.0	1.0	0.9977	0.7077	0.7842	0.3735	1.0	0.0	2.8504
61bce03d2e4659b9	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	447	goal region entered	448	20	0.0	0	0	0	0	0.4286	127.5535	0.7729	1.0	1.0	1.0	1.0	0.9977	1.0	0.75	0.3107	1.0	0.0	2.8653
63c145828c3b5fd8	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	69	goal region entered	70	8	0.0	0	0	0	0	0.3333	22.3677	0.8185	1.0	1.0	1.0	1.0	1.0	0.5968	0.7581	0.1935	1.0	0.0	3.2022
63c145828c3b5fd8	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	67	goal region entered	68	8	0.0	0	0	0	0	0.3333	22.3556	0.8187	1.0	1.0	1.0	1.0	1.0	0.6167	0.75	0.1833	1.0	0.0	3.2946
6704953640e55b83	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	227	goal region entered	228	20	0.0	0	0	0	0	0.0	102.224	0.7552	1.0	1.0	1.0	1.0	1.0	0.6442	0.6779	0.226	1.0	0.0	4.488
6704953640e55b83	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	213	goal region entered	214	20	0.0	0	0	0	0	0.0	101.8883	0.7627	1.0	1.0	1.0	1.0	1.0	0.6856	0.6598	0.2474	1.0	0.0	4.7659
671da9103fe05141	drivor_action_best_before	scored	33.066	0	55.11	0.6	contact_at_fault	83	front with b5403389216f50c9	84	20	0.0	1	0	0	0	0.3333	30.7885	0.7293	0.9844	1.0	1.0	1.0	0.8281	0.6562	0.7344	0.1094	0.472	1.0	3.6995
671da9103fe05141	drivor_action_best_after	scored	33.641	0	56.07	0.6	contact_at_fault	83	front with b5403389216f50c9	84	20	0.0	1	0	0	0	0.6667	31.0813	0.7194	0.9844	1.0	1.0	1.0	0.8125	0.6406	0.7344	0.0781	0.4831	1.0	3.7344
67abcf0964415891	drivor_action_best_before	scored	34.604	0	57.88	0.59784	contact_at_fault	268	front with bca9486e1dca51c7	269	20	0.36	1	0	0	0	0.1667	114.3162	0.6005	0.996	0.992	1.0	1.0	0.9558	0.4137	0.6787	0.3052	0.5576	1.0	4.2581
67abcf0964415891	drivor_action_best_after	scored	31.341	0	34.4	0.911119	off_drivable	125	off drivable for 0.5 s through frame 125	126	20	8.888	0	0	0	0	0.2	67.6574	0.6327	1.0	0.9245	1.0	1.0	1.0	0.9151	0.6415	0.3113	0.3126	0.0	5.3877
67eb77e9004a503f	drivor_action_best_before	scored	27.375	0	45.62	0.6	contact_at_fault	125	front with 97200d6aaacc5db8	126	8	0.0	1	0	0	0	0.6	23.2645	0.7911	0.9915	1.0	1.0	1.0	0.9322	0.7203	0.8051	0.3814	0.4513	1.0	1.8562
67eb77e9004a503f	drivor_action_best_after	scored	27.862	0	46.44	0.6	contact_at_fault	123	front with 97200d6aaacc5db8	124	8	0.0	1	0	0	0	0.4	23.4805	0.7845	0.9914	1.0	1.0	1.0	0.931	0.7155	0.7241	0.3362	0.4595	1.0	1.9035
687dc7e79cf65570	drivor_action_best_before	scored	5.554	0	11.11	0.5	contact_at_fault	40	vru with navsafe_ped_2	41	8	0.0	0	1	0	0	0.0	12.2618	0.7576	0.9697	1.0	1.0	1.0	0.6061	1.0	0.7879	0.3939	0.1061	1.0	3.0026
687dc7e79cf65570	drivor_action_best_after	scored	5.554	0	11.11	0.5	contact_at_fault	40	vru with navsafe_ped_2	41	8	0.0	0	1	0	0	0.0	12.3177	0.7576	0.9697	1.0	1.0	1.0	0.6061	1.0	0.7879	0.3939	0.1061	1.0	3.0163
689abfdd66235378	drivor_action_best_before	scored	99.364	0	100.0	0.99364	goal_reached	227	goal region entered	228	20	0.636	0	0	0	0	0.2	175.3283	0.8087	1.0	0.9856	1.0	1.0	1.0	0.75	0.7067	0.2981	1.0	0.0	7.735
689abfdd66235378	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	228	goal region entered	229	20	0.0	0	0	0	0	0.4	175.2526	0.8085	1.0	1.0	1.0	1.0	1.0	0.689	0.7273	0.2488	1.0	0.0	7.6979
6ad48974e9985e1f	drivor_action_best_before	scored	29.819	0	29.82	1.0	contact_not_at_fault	64	rear_end with e8c6992646a05fa9	65	20	0.0	0	0	0	0	1.0	25.809	0.7857	1.0	1.0	1.0	1.0	1.0	1.0	0.8222	0.3111	0.1716	1.0	4.0779
6ad48974e9985e1f	drivor_action_best_after	scored	52.4	0	53.99	0.970585	off_drivable	461	off drivable for 0.5 s through frame 461	462	20	2.942	0	0	0	0	0.7727	56.2245	0.6464	1.0	0.9887	1.0	1.0	1.0	1.0	0.6176	0.1923	0.4542	0.0	1.2321
6b7c5199f84e5aac	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	370	goal region entered	371	8	0.0	0	0	0	0	0.1111	119.2304	0.7195	1.0	1.0	1.0	1.0	1.0	0.4573	0.7163	0.2865	1.0	0.0	3.2314
6b7c5199f84e5aac	drivor_action_best_after	scored	15.063	0	25.1	0.6	contact_at_fault	89	front with navsafe_oncoming_vehicle	90	8	0.0	1	0	0	0	0.0	29.1772	0.6709	0.9878	0.9878	1.0	1.0	0.878	0.8171	0.5854	0.2073	0.2141	1.0	3.3145
6c9e40634f705f56	drivor_action_best_before	scored	7.031	0	11.72	0.6	contact_at_fault	39	front with navsafe_mainline_vehicle	40	8	0.0	1	0	0	0	0.0	10.2039	0.7079	0.9688	1.0	1.0	1.0	0.625	0.625	0.875	0.4375	0.101	1.0	2.5869
6c9e40634f705f56	drivor_action_best_after	scored	7.031	0	11.72	0.6	contact_at_fault	39	front with navsafe_mainline_vehicle	40	8	0.0	1	0	0	0	0.0	10.1446	0.7079	0.9688	1.0	1.0	1.0	0.625	0.625	0.875	0.4375	0.101	1.0	2.5721
6e778c30490d5f50	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	232	goal region entered	233	20	0.0	0	0	0	0	0.4	57.9253	0.8227	1.0	1.0	1.0	1.0	0.9953	0.4178	0.8685	0.4366	1.0	0.0	2.4861
6e778c30490d5f50	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	220	goal region entered	221	20	0.0	0	0	0	0	0.4	57.8196	0.7875	1.0	1.0	1.0	1.0	1.0	0.194	0.806	0.393	1.0	0.0	2.6163
6f61120208385a02	drivor_action_best_before	scored	17.454	0	19.66	0.887792	off_drivable	54	off drivable for 0.5 s through frame 54	55	20	11.221	0	0	0	0	0.0	28.5409	0.7607	1.0	0.8571	1.0	1.0	1.0	1.0	0.6857	0.3143	0.1483	0.0	5.2388
6f61120208385a02	drivor_action_best_after	scored	17.445	0	19.66	0.887332	off_drivable	54	off drivable for 0.5 s through frame 54	55	20	11.267	0	0	0	0	0.0	28.6325	0.7679	1.0	0.8571	1.0	1.0	1.0	1.0	0.7143	0.3714	0.1483	0.0	5.2554
6f75ee5c660855e7	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	231	goal region entered	232	20	0.0	0	0	0	0	0.1	87.4529	0.8314	1.0	1.0	1.0	1.0	1.0	1.0	0.717	0.25	1.0	0.0	3.7906
6f75ee5c660855e7	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	211	goal region entered	212	20	0.0	0	0	0	0	0.3333	87.4647	0.8185	1.0	1.0	1.0	1.0	1.0	1.0	0.6667	0.1667	1.0	0.0	4.1487
6fc91bf02f225d1b	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	480	goal region entered	481	20	0.0	0	0	0	0	0.2609	186.5583	0.6838	1.0	1.0	1.0	1.0	1.0	0.141	0.7072	0.3037	1.0	0.0	3.8788
6fc91bf02f225d1b	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	481	goal region entered	482	20	0.0	0	0	0	0	0.3478	186.7222	0.7274	1.0	1.0	1.0	1.0	1.0	0.4481	0.7186	0.3182	1.0	0.0	3.8741
71d14fc8ea3d5b5d	drivor_action_best_before	scored	100.0	1	100.0	1.0	goal_reached	237	goal region entered	238	20	0.0	0	0	0	0	0.2	77.1068	0.8674	1.0	1.0	1.0	1.0	1.0	1.0	0.7294	0.3211	1.0	0.0	3.2403
71d14fc8ea3d5b5d	drivor_action_best_after	scored	100.0	1	100.0	1.0	goal_reached	231	goal region entered	232	20	0.0	0	0	0	0	0.0	77.3081	0.8585	1.0	1.0	1.0	1.0	1.0	1.0	0.684	0.2642	1.0	0.0	3.3328
7403f892832b51d3	drivor_action_best_before	scored	31.092	0	51.82	0.6	contact_at_fault	190	front with 4e6fea761b025cb0	191	20	0.0	1	0	0	0	0.0	64.547	0.7768	0.9942	1.0	1.0	1.0	0.9532	0.9825	0.655	0.3275	0.4624	1.0	3.4096
7403f892832b51d3	drivor_action_best_after	scored	31.092	0	51.82	0.6	contact_at_fault	172	front with 90b5cd30090e56c9	173	20	0.0	1	0	0	0	0.0	64.5156	0.7665	0.9935	1.0	1.0	1.0	0.915	1.0	0.634	0.3072	0.4624	1.0	3.7625
757c23c6819c589c	drivor_action_best_before	scored	50.218	0	50.77	0.989165	off_drivable	198	off drivable for 0.5 s through frame 198	199	20	1.084	0	0	0	0	0.25	92.5399	0.7198	1.0	0.9721	1.0	1.0	1.0	0.9274	0.7542	0.1955	0.4408	0.0	4.7012
757c23c6819c589c	drivor_action_best_after	scored	50.104	0	50.77	0.98693	off_drivable	192	off drivable for 0.5 s through frame 192	193	20	1.307	0	0	0	0	0.125	93.0191	0.7236	1.0	0.9711	1.0	1.0	1.0	0.8613	0.763	0.2543	0.4408	0.0	4.8722
76da778ff251508d	drivor_action_best_before	scored	7.574	0	12.62	0.6	contact_at_fault	68	front with navsafe_blocker_1	69	8	0.0	1	0	0	0	0.0	32.1884	0.6	0.9836	1.0	1.0	1.0	0.6721	1.0	0.4262	0.3934	0.0844	1.0	4.8632
